# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_electron
# 18 Ntot_electron
# 19 Zavg_electron
# 20 Ukin_electron
# 21 Urad_electron
# 22 Dens_ion
# 23 Ntot_ion
# 24 Zavg_ion
# 25 Ukin_ion
# 26 Urad_ion
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyXmax
# 76 PoyXmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw       Dens_electron       Ntot_electron       Zavg_electron       Ukin_electron       Urad_electron            Dens_ion            Ntot_ion            Zavg_ion            Ukin_ion            Urad_ion             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyXmax         PoyXmaxInst
    3.4400000000e+02    1.0000000000e+00    2.5662574877e+14    2.5662574877e+14    1.7897925058e+02    1.7602638515e+07    0.0000000000e+00    0.0000000000e+00    2.5662573117e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    8.9271508567e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    8.6754876580e+06    0.0000000000e+00    4.9883307058e+02    1.0004640671e+14    1.5657931852e+14    5.6514552448e+00    3.7546339111e+06    2.1840375302e+06   -3.5086132164e+00               36609    2.5088313603e+00               22586   -5.0449039045e+05               36493    5.0449806961e+05               36492   -5.9746549820e+05                9864    5.9746956118e+05                9863    7.5175409663e-02               12502    7.5175409663e-02               12502   -1.0093356761e+02               28082    1.0807032230e+02                6677   -8.3511746793e+01               39110    7.7546016119e+01               38675   -5.0061246142e-01               20104    4.8653534347e-01               36881   -5.4830935781e+00               20962    7.0052726321e+00               16021   -9.7766595193e+00               16026    8.2371739629e+00               21322   -3.6137479124e+00               16465    4.9874925647e+00                1544    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.4800000000e+02    1.0000000000e+00    2.7093495157e+14    2.7093495157e+14    1.7897925058e+02    1.8128160974e+07    0.0000000000e+00    0.0000000000e+00    2.7093493344e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    9.1827563244e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    8.9454046499e+06    0.0000000000e+00    4.9857265091e+02    1.0522842298e+14    1.6570650436e+14    5.6514552448e+00    3.8496098499e+06    2.2446881686e+06   -3.2498875573e+00               36590    2.4403766452e+00               22585   -5.0866474983e+05               36553    5.0867165433e+05               36552   -6.1556108704e+05                9930    6.1556680833e+05                9931    7.5175409663e-02               25002    7.5175409663e-02               25002   -1.0386455937e+02               28226    1.0852718436e+02                6577   -8.3915926334e+01               39078    8.0435456436e+01               38623   -5.0152810286e-01               37183    4.0048069138e-01               36122   -5.1234023422e+00               25633    8.7920873401e+00               16027   -8.7466015539e+00               16026    7.4467561881e+00               21323   -3.2915472032e+00               16474    4.5434404720e+00               25633    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.5200000000e+02    1.0000000000e+00    2.8584997298e+14    2.8584997298e+14    1.7897925058e+02    1.8662878433e+07    0.0000000000e+00    0.0000000000e+00    2.8584995432e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    9.4533685597e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    9.2095098737e+06    0.0000000000e+00    4.9926283353e+02    1.1061300760e+14    1.7523694047e+14    5.6514552448e+00    3.9439436072e+06    2.3051775247e+06   -2.9661139962e+00               36597    2.2005252824e+00               22598   -5.1747136807e+05               21877    5.1747260548e+05               21876   -6.3362342676e+05                9950    6.3362816123e+05                9947    7.5175409663e-02               12502    7.5175409663e-02               12502   -1.0663744955e+02               28138    1.0854463592e+02                6667   -8.5642048822e+01               19614    8.3153974929e+01               19853   -3.9990855722e-01                7195    4.0325672522e-01               14752   -5.7886602478e+00               29386    7.1018449251e+00               16021   -9.0774363956e+00               16020    6.7582431653e+00               21318   -3.1424229572e+00               16474    4.8645777168e+00               29385    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.5600000000e+02    1.0000000000e+00    3.0138607015e+14    3.0138607016e+14    1.7897925058e+02    1.9209363506e+07    0.0000000000e+00    0.0000000000e+00    3.0138605095e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    9.7305854545e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    9.4787780516e+06    0.0000000000e+00    5.0138910477e+02    1.1620568559e+14    1.8518035895e+14    5.6514552448e+00    4.0374230174e+06    2.3652645644e+06   -2.7212426458e+00               36615    1.9891202191e+00               22579   -5.2995285945e+05               21817    5.2995592864e+05               21814   -6.5161071122e+05                9932    6.5161336616e+05                9931    7.5175409663e-02               12502    7.5175409663e-02               12502   -1.0868363616e+02               28056    1.0865263510e+02               27517   -8.9523604238e+01               19688    8.5561829463e+01               19953   -5.1504165454e-01               44591    4.6450956660e-01               41237   -6.3576375336e+00               25635    9.5141432269e+00               16023   -8.4436395514e+00               16024    7.8795247199e+00               21319   -3.3448529240e+00                5906    5.0038183211e+00               41236    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.6000000000e+02    1.0000000000e+00    3.1755826336e+14    3.1755826336e+14    1.7897925058e+02    1.9719949285e+07    0.0000000000e+00    0.0000000000e+00    3.1755824364e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    9.9985068547e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    9.7214424302e+06    0.0000000000e+00    5.0425156762e+02    1.2201189282e+14    1.9554634426e+14    5.6514552448e+00    4.1301634710e+06    2.4248145726e+06   -2.6212774814e+00               48362    1.9856845748e+00                9192   -5.4236317564e+05               21779    5.4236640618e+05               21780   -6.6959713720e+05                9840    6.6960106737e+05                9837    7.5175409663e-02               12502    7.5175409663e-02               12502   -1.1033782732e+02               28206    1.1064481002e+02               27615   -9.2477463334e+01               19736    8.8270356837e+01               19689   -5.6205895539e-01               36666    4.3519987633e-01               16503   -6.3268969159e+00               21326    1.0408670037e+01               16023   -9.3207068177e+00               16026    8.0066671020e+00               21320   -4.9958229724e+00               16030    5.7868125574e+00               25636    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.6400000000e+02    1.0000000000e+00    3.3438142663e+14    3.3438142663e+14    1.7897925058e+02    2.0242666293e+07    0.0000000000e+00    0.0000000000e+00    3.3438140638e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    1.0264423901e+07    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    9.9782423915e+06    0.0000000000e+00    5.0710017778e+02    1.2803703574e+14    2.0634436394e+14    5.6514552448e+00    4.2220934082e+06    2.4836592040e+06   -2.6890330929e+00               48353    2.1203394913e+00                9187   -5.5468749643e+05               21731    5.5469106356e+05               21730   -6.8765296568e+05                9770    6.8765845652e+05                9771    7.5175409663e-02               12502    7.5175409663e-02               12502   -1.1137622566e+02               28210    1.1230247688e+02               27539   -9.3118147071e+01               19714    9.0876724791e+01               29781   -4.4613634406e-01               12251    4.1853099879e-01               14123   -6.3405879946e+00               25634    1.1445792267e+01               16023   -9.0737108031e+00               16024    8.5083202748e+00               21320   -4.9086078020e+00               16030    5.2403630203e+00               29383    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.6800000000e+02    1.0000000000e+00    3.5186982192e+14    3.5186982192e+14    1.7897925058e+02    2.0808859490e+07    0.0000000000e+00    0.0000000000e+00    3.5186980111e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    1.0532365079e+07    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    1.0276494411e+07    0.0000000000e+00    5.0915645138e+02    1.3428629963e+14    2.1758349463e+14    5.6514552448e+00    4.3130596761e+06    2.5413830706e+06   -2.6662698541e+00               48354    2.0833180001e+00                9198   -5.6696422849e+05               21679    5.6696818969e+05               21680   -7.0570783856e+05                9744    7.0571275433e+05                9745    7.5175409663e-02               12502    7.5175409663e-02               12502   -1.1231720044e+02               49133    1.1363575371e+02               27417   -9.3481660811e+01               19650    9.4011207853e+01               29907   -4.6550180579e-01               13426    4.8809893440e-01               38337   -6.1658642303e+00               25638    1.0706186266e+01               16025   -1.0230413251e+01               16026    9.8577637755e+00               21318   -3.5216273001e+00               16033    5.6542725730e+00               20217    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.7200000000e+02    1.0000000000e+00    3.7003725959e+14    3.7003725959e+14    1.7897925058e+02    2.1379848056e+07    0.0000000000e+00    0.0000000000e+00    3.7003723821e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    1.0839662804e+07    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    1.0540185251e+07    0.0000000000e+00    5.1124452845e+02    1.4076464387e+14    2.2927258733e+14    5.6514552448e+00    4.4031044682e+06    2.5976137008e+06   -2.6992424116e+00               48190    2.1068700487e+00                9185   -5.7915392827e+05               21647    5.7915877170e+05               21644   -7.2364377979e+05                9716    7.2364864191e+05                9715    7.5175409663e-02                   2    7.5175409663e-02                   2   -1.1327268669e+02               49069    1.1525992144e+02               27385   -9.4713777273e+01               30224    9.7607123680e+01               29985   -4.4667069687e-01                2270    4.1999491256e-01               41265   -6.8457377226e+00               21318    1.1515609215e+01               16025   -1.1680355776e+01               16024    1.1267262085e+01               21318   -3.8718270351e+00               16511    8.0975567020e+00               21318    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.7600000000e+02    1.0000000000e+00    3.8889729444e+14    3.8889729444e+14    1.7897925058e+02    2.1952236505e+07    0.0000000000e+00    0.0000000000e+00    3.8889727249e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    1.1137800363e+07    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    1.0814436142e+07    0.0000000000e+00    5.1222056349e+02    1.4747679399e+14    2.4142047136e+14    5.6514552448e+00    4.4918413183e+06    2.6522071667e+06   -2.7806746600e+00               48187    2.1319028896e+00                9144   -5.9119734921e+05               21599    5.9120141692e+05               21592   -7.4134571083e+05                9720    7.4134832556e+05                9719    7.5175409663e-02               12502    7.5175409663e-02               12502   -1.1595185876e+02               26966    1.1696719530e+02               27485   -9.8638481864e+01               30216    1.0040392225e+02               29985   -4.8342842389e-01               36688    4.8877791575e-01               12295   -6.1056796578e+00               21318    1.1771543476e+01               16025   -1.4266385140e+01               16026    1.1432661583e+01               21317   -3.1488669907e+00               20941    9.1051313310e+00               16025    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.8000000000e+02    1.0000000000e+00    4.0846282067e+14    4.0846282067e+14    1.7897925058e+02    2.2473676273e+07    0.0000000000e+00    0.0000000000e+00    4.0846279820e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    1.1357702494e+07    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    1.1115973779e+07    0.0000000000e+00    5.1200516367e+02    1.5442720503e+14    2.5403558588e+14    5.6514552448e+00    4.5783684409e+06    2.7050955800e+06   -2.9070322182e+00               48178    1.9938998726e+00                9138   -6.0302442727e+05               21567    6.0302801456e+05               21568   -7.5867803775e+05                9746    7.5867820494e+05                9747    7.5175409663e-02               12502    7.5175409663e-02               12502   -1.1800674503e+02               26932    1.1877691094e+02               27403   -1.0205312382e+02               30286    1.0338516995e+02               29995   -4.4209539923e-01               48027    4.8091532284e-01                9290   -5.9771865544e+00               21318    1.3592263864e+01               16027   -1.3878865892e+01               16026    1.1552064868e+01               21318   -3.2989753624e+00               16519    1.0435357888e+01               16026    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.8400000000e+02    1.0000000000e+00    4.2874572334e+14    4.2874572334e+14    1.7897925058e+02    2.3061793739e+07    0.0000000000e+00    0.0000000000e+00    4.2874570028e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    1.1664727692e+07    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    1.1397066047e+07    0.0000000000e+00    5.0997552901e+02    1.6161980941e+14    2.6712588345e+14    5.6514552448e+00    4.6616980930e+06    2.7562807360e+06   -2.9481614160e+00               48197    2.0482003622e+00               20300   -6.1468589445e+05               21519    6.1468865652e+05               21520   -7.7555341285e+05                9760    7.7555343299e+05                9761    7.5175409663e-02               25002    7.5175409663e-02               25002   -1.1926957835e+02               26972    1.2030084927e+02               27415   -1.0584997421e+02               30358    1.0408752009e+02               30025   -4.9121565774e-01                2182    4.7382709146e-01               27848   -6.8828133786e+00               21314    1.2714285755e+01               16027   -1.5933155914e+01               16028    1.1410084924e+01               21318   -4.6453826928e+00               16032    1.2538225397e+01               16028    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.8800000000e+02    1.0000000000e+00    4.4975669188e+14    4.4975669188e+14    1.7897925058e+02    2.3632557353e+07    0.0000000000e+00    0.0000000000e+00    4.4975666825e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    1.1948451836e+07    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    1.1684105516e+07    0.0000000000e+00    5.0639451968e+02    1.6905812566e+14    2.8069853505e+14    5.6514552448e+00    4.7411645701e+06    2.8061195078e+06   -3.0257496514e+00               48203    2.1096019696e+00               20304   -6.2632391324e+05               21435    6.2632624545e+05               21434   -7.9197034815e+05                9772    7.9197096496e+05                9769    7.5175409663e-02               37502    7.5175409663e-02               37502   -1.2143485960e+02               26978    1.2249250383e+02               26601   -1.0799618589e+02               30278    1.0468426802e+02               30015   -5.1254268709e-01               13858    4.8906538913e-01               41287   -7.3975804140e+00               21318    1.4477420224e+01               16029   -1.5386449594e+01               16030    1.2336413446e+01               21318   -5.2165828440e+00               16034    1.1790898793e+01               16030    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.9200000000e+02    1.0000000000e+00    4.7150583656e+14    4.7150583656e+14    1.7897925058e+02    2.4225423024e+07    0.0000000000e+00    0.0000000000e+00    4.7150581233e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    1.2235631517e+07    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    1.1989791507e+07    0.0000000000e+00    5.0278623404e+02    1.7674559711e+14    2.9476020755e+14    5.6514552448e+00    4.8165365214e+06    2.8549375519e+06   -2.9778738265e+00               48216    2.0839575573e+00               20300   -6.3807962188e+05               21327    6.3808256810e+05               21328   -8.0805402271e+05                9708    8.0805506826e+05                9719    7.5175409663e-02                   2    7.5175409663e-02                   2   -1.2319793393e+02               26966    1.2350079886e+02               26657   -1.0967341632e+02               30378    1.0490701966e+02               30025   -4.6079513465e-01                2179    4.2403968906e-01                2185   -8.0424164619e+00               21318    1.4089741147e+01               16031   -1.4480388795e+01               16032    1.1990060691e+01               21318   -5.8263615315e+00               16036    1.0820324284e+01               16032    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.9600000000e+02    1.0000000000e+00    4.9400222448e+14    4.9400222448e+14    1.7897925058e+02    2.4846026073e+07    0.0000000000e+00    0.0000000000e+00    4.9400219963e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    1.2581214387e+07    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    1.2264811686e+07    0.0000000000e+00    4.9982417928e+02    1.8468543756e+14    3.0931675428e+14    5.6514552448e+00    4.8875516431e+06    2.9030163125e+06   -3.0024221899e+00               48203    2.0035218066e+00               20276   -6.5050485254e+05               21093    6.5050838766e+05               21094   -8.2498014465e+05                9344    8.2498128841e+05                9341    7.5175409663e-02               12502    7.5175409663e-02               12502   -1.2522102596e+02               27012    1.2460946582e+02               27431   -1.1052985176e+02               30400    1.0560699705e+02               30045   -3.9676928952e-01               43056    4.8160249390e-01               41307   -8.7172138607e+00               21318    1.3910951818e+01               16033   -1.7944782680e+01               16034    1.2326637061e+01               21318   -3.0318165755e+00               16047    9.9308937107e+00               16034    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    4.0000000000e+02    1.0000000000e+00    5.1725404191e+14    5.1725404191e+14    1.7897925058e+02    2.5415847845e+07    0.0000000000e+00    0.0000000000e+00    5.1725401650e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    1.2849940048e+07    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    1.2565907797e+07    0.0000000000e+00    4.9700364129e+02    1.9288058443e+14    3.2437342417e+14    5.6514552448e+00    4.9547301480e+06    2.9507672519e+06   -2.9010072512e+00               48207    2.1078889187e+00               20267   -6.6479684269e+05               20971    6.6479938110e+05               20972   -8.4457842821e+05                7726    8.4458074917e+05                7725    7.5175409663e-02               12502    7.5175409663e-02               12502   -1.2604438773e+02               26962    1.2669939942e+02               27525   -1.1120374877e+02               30424    1.0663798652e+02               30555   -4.5663705505e-01                2049    4.8432894237e-01                2122   -7.1838177723e+00               21314    1.3184057313e+01               16035   -1.7729528995e+01               16036    1.2340167943e+01               21317   -3.4369137645e+00               16046    1.0255067242e+01               16036    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
